           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0            Cd0            Cdb
    65.36000000 22573.65579450  9483.71396239  2664.05399672   114.92724642   -95.14039867    74.83076366    -0.13948819     0.34975227     0.76014574    19.81892976     0.03017481     0.32648867  1441.17192684     0.16999179     0.12908715
    65.36500000 22574.23031830  9483.23826758  2664.42812643   114.88227393   -95.13752351    74.82112059    -0.13952528     0.34987148     0.76035427    19.81892976     0.03017481     0.32648867  1441.15743206     0.16999093     0.12908180
    65.37000000 22574.80461724  9482.76258717  2664.80220791   114.83730390   -95.13463605    74.81146829    -0.13956240     0.34999072     0.76056288    19.81892976     0.03017481     0.32648867  1441.14293976     0.16999006     0.12907646
    65.37500000 22575.37869134  9482.28692124  2665.17624110   114.79233633   -95.13173630    74.80180676    -0.13959955     0.35010999     0.76077158    19.81892976     0.03017481     0.32648867  1441.12844995     0.16998920     0.12907112
    65.38000000 22575.95254061  9481.81126983  2665.55022596   114.74737124   -95.12882425    74.79213600    -0.13963673     0.35022930     0.76098036    19.81892976     0.03017481     0.32648867  1441.11396261     0.16998834     0.12906578
    65.38500000 22576.52616506  9481.33563302  2665.92416244   114.70240862   -95.12589991    74.78245600    -0.13967393     0.35034864     0.76118923    19.81892976     0.03017481     0.32648867  1441.09947776     0.16998748     0.12906044
    65.39000000 22577.09956470  9480.86001085  2666.29805050   114.65744847   -95.12296327    74.77276677    -0.13971117     0.35046801     0.76139818    19.81892976     0.03017481     0.32648867  1441.08499540     0.16998662     0.12905510
    65.39500000 22577.67273954  9480.38440340  2666.67189010   114.61249081   -95.12001434    74.76306830    -0.13974843     0.35058741     0.76160722    19.81892976     0.03017481     0.32648867  1441.07051552     0.16998576     0.12904975
    65.40000000 22578.24568961  9479.90881073  2667.04568117   114.56753564   -95.11705312    74.75336060    -0.13978572     0.35070684     0.76181634    19.81892976     0.03017481     0.32648867  1441.05603812     0.16998491     0.12904441
    65.40500000 22578.81841491  9479.43323289  2667.41942369   114.52258295   -95.11407960    74.74364366    -0.13982304     0.35082631     0.76202555    19.81892976     0.03017481     0.32648867  1441.04156322     0.16998405     0.12903907
    65.41000000 22579.39091544  9478.95766995  2667.79311759   114.47763276   -95.11109380    74.73391747    -0.13986039     0.35094581     0.76223484    19.81892976     0.03017481     0.32648867  1441.02709079     0.16998320     0.12903373
    65.41500000 22579.96319124  9478.48212198  2668.16676285   114.43268507   -95.10809570    74.72418205    -0.13989777     0.35106534     0.76244421    19.81892976     0.03017481     0.32648867  1441.01262086     0.16998235     0.12902839
    65.42000000 22580.53524230  9478.00658902  2668.54035940   114.38773987   -95.10508532    74.71443738    -0.13993517     0.35118490     0.76265367    19.81892976     0.03017481     0.32648867  1440.99815341     0.16998149     0.12902305
    65.42500000 22581.10706864  9477.53107114  2668.91390720   114.34279719   -95.10206265    74.70468348    -0.13997260     0.35130449     0.76286322    19.81892976     0.03017481     0.32648867  1440.98368846     0.16998064     0.12901771
    65.43000000 22581.67867027  9477.05556841  2669.28740622   114.29785701   -95.09902769    74.69492033    -0.14001007     0.35142412     0.76307285    19.81892976     0.03017481     0.32648867  1440.96922599     0.16997979     0.12901237
    65.43500000 22582.25004721  9476.58008089  2669.66085639   114.25291934   -95.09598044    74.68514793    -0.14004756     0.35154378     0.76328257    19.81892976     0.03017481     0.32648867  1440.95476601     0.16997894     0.12900703
    65.44000000 22582.82119947  9476.10460863  2670.03425768   114.20798420   -95.09292090    74.67536629    -0.14008508     0.35166347     0.76349237    19.81892976     0.03017481     0.32648867  1440.94030853     0.16997810     0.12900169
    65.44500000 22583.39212706  9475.62915170  2670.40761004   114.16305157   -95.08984908    74.66557540    -0.14012263     0.35178319     0.76370225    19.81892976     0.03017481     0.32648867  1440.92585353     0.16997725     0.12899635
    65.45000000 22583.96282999  9475.15371016  2670.78091342   114.11812147   -95.08676498    74.65577526    -0.14016021     0.35190295     0.76391223    19.81892976     0.03017481     0.32648867  1440.91140103     0.16997640     0.12899100
    65.45500000 22584.53330828  9474.67828407  2671.15416778   114.07319390   -95.08366859    74.64596587    -0.14019782     0.35202274     0.76412228    19.81892976     0.03017481     0.32648867  1440.89695102     0.16997556     0.12898566
    65.46000000 22585.10356194  9474.20287349  2671.52737306   114.02826886   -95.08055992    74.63614724    -0.14023545     0.35214256     0.76433243    19.81892976     0.03017481     0.32648867  1440.88250350     0.16997472     0.12898032
    65.46500000 22585.67359097  9473.72747849  2671.90052923   113.98334635   -95.07743897    74.62631935    -0.14027312     0.35226241     0.76454265    19.81892976     0.03017481     0.32648867  1440.86805848     0.16997387     0.12897498
    65.47000000 22586.24339540  9473.25209912  2672.27363624   113.93842639   -95.07430574    74.61648221    -0.14031081     0.35238230     0.76475297    19.81892976     0.03017481     0.32648867  1440.85361596     0.16997303     0.12896964
    65.47500000 22586.81297524  9472.77673545  2672.64669404   113.89350897   -95.07116022    74.60663582    -0.14034854     0.35250221     0.76496337    19.81892976     0.03017481     0.32648867  1440.83917593     0.16997219     0.12896430
    65.48000000 22587.38233050  9472.30138754  2673.01970258   113.84859411   -95.06800243    74.59678017    -0.14038629     0.35262216     0.76517385    19.81892976     0.03017481     0.32648867  1440.82473839     0.16997135     0.12895896
    65.48500000 22587.95146119  9471.82605545  2673.39266183   113.80368179   -95.06483235    74.58691527    -0.14042407     0.35274215     0.76538443    19.81892976     0.03017481     0.32648867  1440.81030336     0.16997051     0.12895363
    65.49000000 22588.52036732  9471.35073924  2673.76557172   113.75877203   -95.06165000    74.57704111    -0.14046189     0.35286216     0.76559508    19.81892976     0.03017481     0.32648867  1440.79587082     0.16996968     0.12894829
    65.49500000 22589.08904891  9470.87543897  2674.13843222   113.71386483   -95.05845537    74.56715769    -0.14049973     0.35298221     0.76580583    19.81892976     0.03017481     0.32648867  1440.78144078     0.16996884     0.12894295
    65.50000000 22589.65750597  9470.40015470  2674.51124328   113.66896019   -95.05524847    74.55726502    -0.14053760     0.35310229     0.76601666    19.81892976     0.03017481     0.32648867  1440.76701324     0.16996801     0.12893761
    65.50500000 22590.22573852  9469.92488651  2674.88400486   113.62405813   -95.05202929    74.54736308    -0.14057550     0.35322240     0.76622757    19.81892976     0.03017481     0.32648867  1440.75258819     0.16996717     0.12893227
    65.51000000 22590.79374656  9469.44963443  2675.25671690   113.57915863   -95.04879783    74.53745189    -0.14061343     0.35334254     0.76643858    19.81892976     0.03017481     0.32648867  1440.73816565     0.16996634     0.12892693
    65.51500000 22591.36153011  9468.97439855  2675.62937936   113.53426171   -95.04555410    74.52753144    -0.14065139     0.35346272     0.76664967    19.81892976     0.03017481     0.32648867  1440.72374561     0.16996551     0.12892159
    65.52000000 22591.92908918  9468.49917891  2676.00199220   113.48936737   -95.04229809    74.51760172    -0.14068938     0.35358293     0.76686084    19.81892976     0.03017481     0.32648867  1440.70932807     0.16996468     0.12891625
    65.52500000 22592.49642379  9468.02397559  2676.37455536   113.44447562   -95.03902982    74.50766274    -0.14072740     0.35370317     0.76707211    19.81892976     0.03017481     0.32648867  1440.69491304     0.16996385     0.12891091
    65.53000000 22593.06353394  9467.54878863  2676.74706881   113.39958645   -95.03574927    74.49771449    -0.14076545     0.35382344     0.76728346    19.81892976     0.03017481     0.32648867  1440.68050051     0.16996302     0.12890557
    65.53500000 22593.63041965  9467.07361811  2677.11953249   113.35469988   -95.03245645    74.48775698    -0.14080353     0.35394375     0.76749489    19.81892976     0.03017481     0.32648867  1440.66609048     0.16996219     0.12890024
    65.54000000 22594.19708094  9466.59846409  2677.49194636   113.30981590   -95.02915136    74.47779021    -0.14084164     0.35406409     0.76770641    19.81892976     0.03017481     0.32648867  1440.65168295     0.16996137     0.12889490
    65.54500000 22594.76351782  9466.12332662  2677.86431038   113.26493452   -95.02583401    74.46781416    -0.14087978     0.35418446     0.76791802    19.81892976     0.03017481     0.32648867  1440.63727794     0.16996054     0.12888956
    65.55000000 22595.32973029  9465.64820577  2678.23662449   113.22005574   -95.02250438    74.45782885    -0.14091794     0.35430486     0.76812972    19.81892976     0.03017481     0.32648867  1440.62287542     0.16995972     0.12888422
    65.55500000 22595.89571838  9465.17310160  2678.60888865   113.17517958   -95.01916249    74.44783427    -0.14095614     0.35442530     0.76834151    19.81892976     0.03017481     0.32648867  1440.60847542     0.16995889     0.12887888
    65.56000000 22596.46148209  9464.69801417  2678.98110282   113.13030602   -95.01580833    74.43783042    -0.14099437     0.35454576     0.76855338    19.81892976     0.03017481     0.32648867  1440.59407792     0.16995807     0.12887355
    65.56500000 22597.02702144  9464.22294354  2679.35326694   113.08543508   -95.01244190    74.42781730    -0.14103263     0.35466627     0.76876534    19.81892976     0.03017481     0.32648867  1440.57968293     0.16995725     0.12886821
    65.57000000 22597.59233645  9463.74788977  2679.72538097   113.04056676   -95.00906321    74.41779490    -0.14107092     0.35478680     0.76897738    19.81892976     0.03017481     0.32648867  1440.56529044     0.16995643     0.12886287
    65.57500000 22598.15742712  9463.27285292  2680.09744487   112.99570106   -95.00567226    74.40776324    -0.14110924     0.35490737     0.76918951    19.81892976     0.03017481     0.32648867  1440.55090047     0.16995561     0.12885753
    65.58000000 22598.72229346  9462.79783307  2680.46945859   112.95083799   -95.00226904    74.39772230    -0.14114759     0.35502796     0.76940174    19.81892976     0.03017481     0.32648867  1440.53651301     0.16995480     0.12885220
    65.58500000 22599.28693550  9462.32283025  2680.84142208   112.90597755   -94.99885356    74.38767208    -0.14118597     0.35514860     0.76961404    19.81892976     0.03017481     0.32648867  1440.52212806     0.16995398     0.12884686
    65.59000000 22599.85135324  9461.84784455  2681.21333530   112.86111975   -94.99542582    74.37761259    -0.14122438     0.35526926     0.76982644    19.81892976     0.03017481     0.32648867  1440.50774562     0.16995316     0.12884152
    65.59500000 22600.41554670  9461.37287602  2681.58519819   112.81626459   -94.99198581    74.36754382    -0.14126282     0.35538996     0.77003892    19.81892976     0.03017481     0.32648867  1440.49336569     0.16995235     0.12883619
    65.60000000 22600.97951589  9460.89792471  2681.95701072   112.77141207   -94.98853355    74.35746577    -0.14130129     0.35551069     0.77025150    19.81892976     0.03017481     0.32648867  1440.47898827     0.16995154     0.12883085
    65.60500000 22601.54326083  9460.42299070  2682.32877283   112.72656220   -94.98506903    74.34737845    -0.14133979     0.35563145     0.77046416    19.81892976     0.03017481     0.32648867  1440.46461337     0.16995072     0.12882551
    65.61000000 22602.10678152  9459.94807404  2682.70048449   112.68171498   -94.98159225    74.33728184    -0.14137832     0.35575224     0.77067690    19.81892976     0.03017481     0.32648867  1440.45024098     0.16994991     0.12882018
    65.61500000 22602.67007798  9459.47317480  2683.07214564   112.63687041   -94.97810321    74.32717596    -0.14141689     0.35587307     0.77088974    19.81892976     0.03017481     0.32648867  1440.43587111     0.16994910     0.12881484
    65.62000000 22603.23315023  9458.99829303  2683.44375623   112.59202850   -94.97460192    74.31706079    -0.14145548     0.35599393     0.77110267    19.81892976     0.03017481     0.32648867  1440.42150375     0.16994829     0.12880951
    65.62500000 22603.79599827  9458.52342880  2683.81531623   112.54718926   -94.97108837    74.30693634    -0.14149410     0.35611482     0.77131568    19.81892976     0.03017481     0.32648867  1440.40713891     0.16994749     0.12880417
    65.63000000 22604.35862212  9458.04858217  2684.18682558   112.50235268   -94.96756257    74.29680261    -0.14153276     0.35623575     0.77152878    19.81892976     0.03017481     0.32648867  1440.39277659     0.16994668     0.12879883
    65.63500000 22604.92102180  9457.57375319  2684.55828424   112.45751878   -94.96402451    74.28665959    -0.14157144     0.35635670     0.77174197    19.81892976     0.03017481     0.32648867  1440.37841678     0.16994587     0.12879350
    65.64000000 22605.48319732  9457.09894194  2684.92969216   112.41268755   -94.96047420    74.27650729    -0.14161016     0.35647769     0.77195525    19.81892976     0.03017481     0.32648867  1440.36405949     0.16994507     0.12878816
    65.64500000 22606.04514868  9456.62414847  2685.30104930   112.36785900   -94.95691164    74.26634571    -0.14164891     0.35659872     0.77216861    19.81892976     0.03017481     0.32648867  1440.34970472     0.16994426     0.12878283
    65.65000000 22606.60687591  9456.14937285  2685.67235560   112.32303313   -94.95333683    74.25617483    -0.14168769     0.35671977     0.77238207    19.81892976     0.03017481     0.32648867  1440.33535247     0.16994346     0.12877750
    65.65500000 22607.16837902  9455.67461513  2686.04361103   112.27820995   -94.94974977    74.24599467    -0.14172650     0.35684086     0.77259561    19.81892976     0.03017481     0.32648867  1440.32100275     0.16994266     0.12877216
    65.66000000 22607.72965801  9455.19987537  2686.41481553   112.23338947   -94.94615045    74.23580522    -0.14176534     0.35696198     0.77280925    19.81892976     0.03017481     0.32648867  1440.30665554     0.16994186     0.12876683
    65.66500000 22608.29071292  9454.72515364  2686.78596907   112.18857167   -94.94253889    74.22560648    -0.14180421     0.35708314     0.77302297    19.81892976     0.03017481     0.32648867  1440.29231085     0.16994106     0.12876149
    65.67000000 22608.85154374  9454.25045000  2687.15707158   112.14375658   -94.93891509    74.21539845    -0.14184311     0.35720433     0.77323678    19.81892976     0.03017481     0.32648867  1440.27796869     0.16994026     0.12875616
    65.67500000 22609.41215049  9453.77576451  2687.52812304   112.09894419   -94.93527903    74.20518112    -0.14188204     0.35732555     0.77345068    19.81892976     0.03017481     0.32648867  1440.26362905     0.16993946     0.12875082
    65.68000000 22609.97253318  9453.30109723  2687.89912338   112.05413451   -94.93163073    74.19495451    -0.14192101     0.35744680     0.77366467    19.81892976     0.03017481     0.32648867  1440.24929193     0.16993867     0.12874549
    65.68500000 22610.53269184  9452.82644822  2688.27007257   112.00932753   -94.92797019    74.18471860    -0.14196001     0.35756808     0.77387875    19.81892976     0.03017481     0.32648867  1440.23495734     0.16993787     0.12874016
    65.69000000 22611.09262646  9452.35181755  2688.64097055   111.96452328   -94.92429740    74.17447340    -0.14199903     0.35768940     0.77409292    19.81892976     0.03017481     0.32648867  1440.22062527     0.16993708     0.12873482
    65.69500000 22611.65233707  9451.87720527  2689.01181728   111.91972174   -94.92061236    74.16421891    -0.14203809     0.35781075     0.77430717    19.81892976     0.03017481     0.32648867  1440.20629573     0.16993629     0.12872949
    65.70000000 22612.21182368  9451.40261145  2689.38261272   111.87492292   -94.91691509    74.15395511    -0.14207718     0.35793214     0.77452152    19.81892976     0.03017481     0.32648867  1440.19196871     0.16993549     0.12872416
    65.70500000 22612.77108631  9450.92803614  2689.75335682   111.83012684   -94.91320557    74.14368203    -0.14211631     0.35805355     0.77473596    19.81892976     0.03017481     0.32648867  1440.17764423     0.16993470     0.12871883
    65.71000000 22613.33012496  9450.45347941  2690.12404953   111.78533348   -94.90948382    74.13339964    -0.14215546     0.35817500     0.77495048    19.81892976     0.03017481     0.32648867  1440.16332227     0.16993391     0.12871349
    65.71500000 22613.88893965  9449.97894132  2690.49469080   111.74054286   -94.90574982    74.12310796    -0.14219465     0.35829649     0.77516510    19.81892976     0.03017481     0.32648867  1440.14900284     0.16993313     0.12870816
    65.72000000 22614.44753039  9449.50442193  2690.86528059   111.69575498   -94.90200359    74.11280697    -0.14223386     0.35841800     0.77537981    19.81892976     0.03017481     0.32648867  1440.13468594     0.16993234     0.12870283
    65.72500000 22615.00589720  9449.02992131  2691.23581886   111.65096984   -94.89824512    74.10249669    -0.14227311     0.35853955     0.77559460    19.81892976     0.03017481     0.32648867  1440.12037156     0.16993155     0.12869750
    65.73000000 22615.56404009  9448.55543950  2691.60630554   111.60618745   -94.89447441    74.09217711    -0.14231239     0.35866113     0.77580949    19.81892976     0.03017481     0.32648867  1440.10605972     0.16993077     0.12869217
    65.73500000 22616.12195908  9448.08097658  2691.97674061   111.56140781   -94.89069146    74.08184822    -0.14235171     0.35878275     0.77602447    19.81892976     0.03017481     0.32648867  1440.09175042     0.16992998     0.12868683
    65.74000000 22616.67965418  9447.60653261  2692.34712401   111.51663092   -94.88689629    74.07151004    -0.14239105     0.35890440     0.77623953    19.81892976     0.03017481     0.32648867  1440.07744364     0.16992920     0.12868150
    65.74500000 22617.23712539  9447.13210764  2692.71745570   111.47185680   -94.88308887    74.06116254    -0.14243043     0.35902608     0.77645469    19.81892976     0.03017481     0.32648867  1440.06313939     0.16992841     0.12867617
    65.75000000 22617.79437275  9446.65770174  2693.08773562   111.42708543   -94.87926923    74.05080575    -0.14246984     0.35914779     0.77666994    19.81892976     0.03017481     0.32648867  1440.04883768     0.16992763     0.12867084
    65.75500000 22618.35139625  9446.18331497  2693.45796374   111.38231684   -94.87543735    74.04043965    -0.14250928     0.35926954     0.77688528    19.81892976     0.03017481     0.32648867  1440.03453851     0.16992685     0.12866551
    65.76000000 22618.90819592  9445.70894739  2693.82814000   111.33755102   -94.87159324    74.03006424    -0.14254875     0.35939132     0.77710071    19.81892976     0.03017481     0.32648867  1440.02024187     0.16992607     0.12866018
    65.76500000 22619.46477177  9445.23459906  2694.19826436   111.29278797   -94.86773690    74.01967953    -0.14258825     0.35951313     0.77731623    19.81892976     0.03017481     0.32648867  1440.00594776     0.16992530     0.12865485
    65.77000000 22620.02112381  9444.76027004  2694.56833678   111.24802770   -94.86386834    74.00928551    -0.14262779     0.35963497     0.77753184    19.81892976     0.03017481     0.32648867  1439.99165619     0.16992452     0.12864952
    65.77500000 22620.57725205  9444.28596039  2694.93835720   111.20327021   -94.85998754    73.99888219    -0.14266736     0.35975685     0.77774754    19.81892976     0.03017481     0.32648867  1439.97736716     0.16992374     0.12864419
    65.78000000 22621.13315651  9443.81167018  2695.30832559   111.15851552   -94.85609452    73.98846955    -0.14270696     0.35987876     0.77796333    19.81892976     0.03017481     0.32648867  1439.96308067     0.16992297     0.12863886
    65.78500000 22621.68883721  9443.33739947  2695.67824188   111.11376361   -94.85218927    73.97804760    -0.14274660     0.36000071     0.77817921    19.81892976     0.03017481     0.32648867  1439.94879671     0.16992219     0.12863353
    65.79000000 22622.24429415  9442.86314831  2696.04810605   111.06901450   -94.84827179    73.96761635    -0.14278626     0.36012269     0.77839519    19.81892976     0.03017481     0.32648867  1439.93451529     0.16992142     0.12862820
    65.79500000 22622.79952736  9442.38891677  2696.41791803   111.02426819   -94.84434209    73.95717578    -0.14282596     0.36024470     0.77861125    19.81892976     0.03017481     0.32648867  1439.92023642     0.16992065     0.12862288
    65.80000000 22623.35453684  9441.91470491  2696.78767779   110.97952468   -94.84040017    73.94672590    -0.14286569     0.36036674     0.77882741    19.81892976     0.03017481     0.32648867  1439.90596008     0.16991988     0.12861755
    65.80500000 22623.90932261  9441.44051279  2697.15738528   110.93478398   -94.83644602    73.93626671    -0.14290546     0.36048882     0.77904366    19.81892976     0.03017481     0.32648867  1439.89168628     0.16991911     0.12861222
    65.81000000 22624.46388468  9440.96634047  2697.52704044   110.89004609   -94.83247965    73.92579820    -0.14294525     0.36061093     0.77926000    19.81892976     0.03017481     0.32648867  1439.87741503     0.16991834     0.12860689
    65.81500000 22625.01822308  9440.49218801  2697.89664324   110.84531102   -94.82850106    73.91532038    -0.14298508     0.36073307     0.77947643    19.81892976     0.03017481     0.32648867  1439.86314632     0.16991757     0.12860156
    65.82000000 22625.57233780  9440.01805548  2698.26619363   110.80057877   -94.82451026    73.90483325    -0.14302495     0.36085525     0.77969295    19.81892976     0.03017481     0.32648867  1439.84888015     0.16991681     0.12859624
    65.82500000 22626.12622887  9439.54394293  2698.63569156   110.75584934   -94.82050723    73.89433680    -0.14306484     0.36097746     0.77990957    19.81892976     0.03017481     0.32648867  1439.83461653     0.16991604     0.12859091
    65.83000000 22626.67989630  9439.06985043  2699.00513698   110.71112274   -94.81649198    73.88383103    -0.14310477     0.36109970     0.78012628    19.81892976     0.03017481     0.32648867  1439.82035545     0.16991528     0.12858558
    65.83500000 22627.23334010  9438.59577803  2699.37452985   110.66639897   -94.81246452    73.87331594    -0.14314473     0.36122198     0.78034307    19.81892976     0.03017481     0.32648867  1439.80609692     0.16991451     0.12858026
    65.84000000 22627.78656029  9438.12172580  2699.74387013   110.62167804   -94.80842485    73.86279154    -0.14318472     0.36134429     0.78055997    19.81892976     0.03017481     0.32648867  1439.79184093     0.16991375     0.12857493
    65.84500000 22628.33955689  9437.64769380  2700.11315775   110.57695994   -94.80437295    73.85225782    -0.14322475     0.36146663     0.78077695    19.81892976     0.03017481     0.32648867  1439.77758749     0.16991299     0.12856960
    65.85000000 22628.89232990  9437.17368209  2700.48239269   110.53224469   -94.80030885    73.84171477    -0.14326481     0.36158901     0.78099402    19.81892976     0.03017481     0.32648867  1439.76333660     0.16991223     0.12856428
    65.85500000 22629.44487934  9436.69969074  2700.85157489   110.48753229   -94.79623253    73.83116241    -0.14330490     0.36171142     0.78121119    19.81892976     0.03017481     0.32648867  1439.74908825     0.16991147     0.12855895
    65.86000000 22629.99720522  9436.22571979  2701.22070430   110.44282275   -94.79214400    73.82060073    -0.14334503     0.36183386     0.78142845    19.81892976     0.03017481     0.32648867  1439.73484246     0.16991071     0.12855363
    65.86500000 22630.54930757  9435.75176932  2701.58978088   110.39811605   -94.78804325    73.81002972    -0.14338519     0.36195634     0.78164580    19.81892976     0.03017481     0.32648867  1439.72059921     0.16990996     0.12854830
    65.87000000 22631.10118639  9435.27783938  2701.95880458   110.35341222   -94.78393030    73.79944939    -0.14342538     0.36207885     0.78186325    19.81892976     0.03017481     0.32648867  1439.70635852     0.16990920     0.12854298
    65.87500000 22631.65284170  9434.80393003  2702.32777536   110.30871125   -94.77980514    73.78885974    -0.14346561     0.36220139     0.78208078    19.81892976     0.03017481     0.32648867  1439.69212037     0.16990844     0.12853765
    65.88000000 22632.20427351  9434.33004135  2702.69669316   110.26401315   -94.77566777    73.77826077    -0.14350587     0.36232397     0.78229842    19.81892976     0.03017481     0.32648867  1439.67788478     0.16990769     0.12853233
    65.88500000 22632.75548183  9433.85617338  2703.06555795   110.21931793   -94.77151820    73.76765247    -0.14354616     0.36244658     0.78251614    19.81892976     0.03017481     0.32648867  1439.66365174     0.16990694     0.12852700
    65.89000000 22633.30646669  9433.38232618  2703.43436967   110.17462558   -94.76735641    73.75703484    -0.14358648     0.36256922     0.78273395    19.81892976     0.03017481     0.32648867  1439.64942125     0.16990619     0.12852168
    65.89500000 22633.85722809  9432.90849983  2703.80312828   110.12993611   -94.76318243    73.74640789    -0.14362684     0.36269189     0.78295186    19.81892976     0.03017481     0.32648867  1439.63519332     0.16990544     0.12851636
    65.90000000 22634.40776606  9432.43469438  2704.17183373   110.08524952   -94.75899624    73.73577161    -0.14366724     0.36281460     0.78316986    19.81892976     0.03017481     0.32648867  1439.62096794     0.16990469     0.12851103
    65.90500000 22634.95808059  9431.96090989  2704.54048598   110.04056583   -94.75479784    73.72512600    -0.14370766     0.36293735     0.78338796    19.81892976     0.03017481     0.32648867  1439.60674512     0.16990394     0.12850571
    65.91000000 22635.50817172  9431.48714642  2704.90908498   109.99588502   -94.75058725    73.71447107    -0.14374813     0.36306012     0.78360615    19.81892976     0.03017481     0.32648867  1439.59252485     0.16990319     0.12850039
    65.91500000 22636.05803945  9431.01340404  2705.27763068   109.95120711   -94.74636445    73.70380680    -0.14378862     0.36318293     0.78382443    19.81892976     0.03017481     0.32648867  1439.57830714     0.16990244     0.12849507
    65.92000000 22636.60768380  9430.53968280  2705.64612303   109.90653211   -94.74212945    73.69313321    -0.14382915     0.36330578     0.78404281    19.81892976     0.03017481     0.32648867  1439.56409199     0.16990170     0.12848974
    65.92500000 22637.15710477  9430.06598276  2706.01456199   109.86186001   -94.73788225    73.68245029    -0.14386971     0.36342865     0.78426127    19.81892976     0.03017481     0.32648867  1439.54987939     0.16990095     0.12848442
    65.93000000 22637.70630240  9429.59230400  2706.38294752   109.81719082   -94.73362286    73.67175803    -0.14391031     0.36355156     0.78447984    19.81892976     0.03017481     0.32648867  1439.53566936     0.16990021     0.12847910
    65.93500000 22638.25527669  9429.11864656  2706.75127956   109.77252454   -94.72935127    73.66105645    -0.14395094     0.36367451     0.78469849    19.81892976     0.03017481     0.32648867  1439.52146188     0.16989947     0.12847378
    65.94000000 22638.80402765  9428.64501050  2707.11955807   109.72786118   -94.72506748    73.65034553    -0.14399160     0.36379748     0.78491724    19.81892976     0.03017481     0.32648867  1439.50725696     0.16989873     0.12846846
    65.94500000 22639.35255530  9428.17139590  2707.48778300   109.68320074   -94.72077150    73.63962528    -0.14403230     0.36392049     0.78513609    19.81892976     0.03017481     0.32648867  1439.49305461     0.16989799     0.12846314
    65.95000000 22639.90085966  9427.69780281  2707.85595430   109.63854322   -94.71646332    73.62889569    -0.14407303     0.36404354     0.78535503    19.81892976     0.03017481     0.32648867  1439.47885481     0.16989725     0.12845782
    65.95500000 22640.44894074  9427.22423129  2708.22407194   109.59388864   -94.71214295    73.61815677    -0.14411380     0.36416662     0.78557406    19.81892976     0.03017481     0.32648867  1439.46465758     0.16989651     0.12845250
    65.96000000 22640.99679855  9426.75068140  2708.59213586   109.54923699   -94.70781039    73.60740852    -0.14415460     0.36428973     0.78579318    19.81892976     0.03017481     0.32648867  1439.45046291     0.16989577     0.12844718
    65.96500000 22641.54443312  9426.27715320  2708.96014601   109.50458827   -94.70346564    73.59665093    -0.14419544     0.36441287     0.78601240    19.81892976     0.03017481     0.32648867  1439.43627081     0.16989504     0.12844186
    65.97000000 22642.09184444  9425.80364676  2709.32810235   109.45994250   -94.69910870    73.58588400    -0.14423631     0.36453605     0.78623172    19.81892976     0.03017481     0.32648867  1439.42208126     0.16989430     0.12843654
    65.97500000 22642.63903255  9425.33016214  2709.69600483   109.41529968   -94.69473957    73.57510774    -0.14427721     0.36465926     0.78645113    19.81892976     0.03017481     0.32648867  1439.40789429     0.16989357     0.12843122
    65.98000000 22643.18599744  9424.85669939  2710.06385341   109.37065980   -94.69035825    73.56432214    -0.14431815     0.36478251     0.78667063    19.81892976     0.03017481     0.32648867  1439.39370988     0.16989283     0.12842590
    65.98500000 22643.73273915  9424.38325858  2710.43164804   109.32602288   -94.68596474    73.55352720    -0.14435912     0.36490579     0.78689023    19.81892976     0.03017481     0.32648867  1439.37952804     0.16989210     0.12842058
    65.99000000 22644.27925768  9423.90983976  2710.79938867   109.28138891   -94.68155905    73.54272292    -0.14440013     0.36502910     0.78710992    19.81892976     0.03017481     0.32648867  1439.36534876     0.16989137     0.12841527
    65.99500000 22644.82555304  9423.43644301  2711.16707525   109.23675791   -94.67714118    73.53190930    -0.14444117     0.36515244     0.78732971    19.81892976     0.03017481     0.32648867  1439.35117205     0.16989064     0.12840995
    66.00000000 22645.37162526  9422.96306837  2711.53470775   109.19212988   -94.67271112    73.52108634    -0.14448225     0.36527582     0.78754960    19.81892976     0.03017481     0.32648867  1439.33699791     0.16988991     0.12840463
    66.00500000 22645.91747435  9422.48971591  2711.90228610   109.14750481   -94.66826888    73.51025404    -0.14452336     0.36539924     0.78776957    19.81892976     0.03017481     0.32648867  1439.32282634     0.16988919     0.12839932
    66.01000000 22646.46310031  9422.01638570  2712.26981027   109.10288272   -94.66381445    73.49941241    -0.14456451     0.36552269     0.78798965    19.81892976     0.03017481     0.32648867  1439.30865734     0.16988846     0.12839400
    66.01500000 22647.00850318  9421.54307779  2712.63728021   109.05826361   -94.65934785    73.48856142    -0.14460569     0.36564617     0.78820982    19.81892976     0.03017481     0.32648867  1439.29449092     0.16988773     0.12838868
    66.02000000 22647.55368296  9421.06979224  2713.00469587   109.01364748   -94.65486907    73.47770110    -0.14464691     0.36576968     0.78843008    19.81892976     0.03017481     0.32648867  1439.28032706     0.16988701     0.12838337
    66.02500000 22648.09863966  9420.59652912  2713.37205720   108.96903434   -94.65037810    73.46683143    -0.14468816     0.36589323     0.78865044    19.81892976     0.03017481     0.32648867  1439.26616577     0.16988629     0.12837805
    66.03000000 22648.64337330  9420.12328848  2713.73936417   108.92442419   -94.64587496    73.45595242    -0.14472945     0.36601681     0.78887089    19.81892976     0.03017481     0.32648867  1439.25200706     0.16988556     0.12837274
