           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0
    30.56500000 12258.61329623  6888.98584930   336.65274010   273.81447000    22.02205702    30.58756181    -0.01332953     0.02186547     0.11887452    19.81900000     0.02261315     0.24374247  1541.02672222
    30.57000000 12259.98232261  6889.09584558   336.80570217   273.79608340    21.97645652    30.59726745    -0.01333582     0.02187805     0.11892175    19.81900000     0.02261070     0.24371566  1540.98119522
    30.57500000 12261.35125706  6889.20561387   336.95871278   273.77769703    21.93086026    30.60697489    -0.01334211     0.02189065     0.11896899    19.81900000     0.02260825     0.24368885  1540.93566777
    30.58000000 12262.72009958  6889.31515419   337.11177192   273.75931089    21.88526825    30.61668414    -0.01334840     0.02190325     0.11901623    19.81900000     0.02260580     0.24366204  1540.89013986
    30.58500000 12264.08885017  6889.42446656   337.26487962   273.74092496    21.83968049    30.62639519    -0.01335469     0.02191585     0.11906348    19.81900000     0.02260335     0.24363523  1540.84461150
    30.59000000 12265.45750883  6889.53355100   337.41803588   273.72253925    21.79409697    30.63610804    -0.01336098     0.02192845     0.11911074    19.81900000     0.02260090     0.24360842  1540.79908267
    30.59500000 12266.82607556  6889.64240754   337.57124070   273.70415375    21.74851771    30.64582270    -0.01336728     0.02194107     0.11915800    19.81900000     0.02259845     0.24358161  1540.75355339
    30.60000000 12268.19455037  6889.75103619   337.72449411   273.68576846    21.70294270    30.65553915    -0.01337357     0.02195368     0.11920526    19.81900000     0.02259600     0.24355480  1540.70802365
    30.60500000 12269.56293325  6889.85943697   337.87779610   273.66738337    21.65737194    30.66525740    -0.01337987     0.02196630     0.11925253    19.81900000     0.02259355     0.24352799  1540.66249344
    30.61000000 12270.93122420  6889.96760991   338.03114668   273.64899847    21.61180543    30.67497746    -0.01338616     0.02197893     0.11929981    19.81900000     0.02259110     0.24350118  1540.61696277
    30.61500000 12272.29942323  6890.07555503   338.18454588   273.63061377    21.56624317    30.68469931    -0.01339246     0.02199156     0.11934709    19.81900000     0.02258865     0.24347437  1540.57143164
    30.62000000 12273.66753034  6890.18327235   338.33799368   273.61222926    21.52068516    30.69442297    -0.01339876     0.02200419     0.11939438    19.81900000     0.02258620     0.24344756  1540.52590004
    30.62500000 12275.03554553  6890.29076189   338.49149011   273.59384493    21.47513140    30.70414842    -0.01340506     0.02201683     0.11944167    19.81900000     0.02258375     0.24342075  1540.48036797
    30.63000000 12276.40346879  6890.39802367   338.64503517   273.57546079    21.42958189    30.71387568    -0.01341136     0.02202948     0.11948897    19.81900000     0.02258130     0.24339394  1540.43483543
    30.63500000 12277.77130013  6890.50505772   338.79862887   273.55707681    21.38403663    30.72360473    -0.01341766     0.02204212     0.11953627    19.81900000     0.02257885     0.24336713  1540.38930243
    30.64000000 12279.13903956  6890.61186405   338.95227122   273.53869301    21.33849563    30.73333558    -0.01342397     0.02205478     0.11958358    19.81900000     0.02257640     0.24334032  1540.34376895
    30.64500000 12280.50668706  6890.71844268   339.10596223   273.52030938    21.29295888    30.74306823    -0.01343027     0.02206743     0.11963090    19.81900000     0.02257395     0.24331351  1540.29823500
    30.65000000 12281.87424265  6890.82479364   339.25970190   273.50192590    21.24742638    30.75280267    -0.01343657     0.02208010     0.11967822    19.81900000     0.02257150     0.24328670  1540.25270058
    30.65500000 12283.24170632  6890.93091695   339.41349026   273.48354259    21.20189813    30.76253892    -0.01344288     0.02209276     0.11972554    19.81900000     0.02256905     0.24325989  1540.20716568
    30.66000000 12284.60907808  6891.03681263   339.56732730   273.46515943    21.15637414    30.77227696    -0.01344918     0.02210543     0.11977287    19.81900000     0.02256660     0.24323308  1540.16163031
    30.66500000 12285.97635792  6891.14248070   339.72121303   273.44677641    21.11085440    30.78201680    -0.01345549     0.02211811     0.11982021    19.81900000     0.02256415     0.24320627  1540.11609446
    30.67000000 12287.34354584  6891.24792118   339.87514747   273.42839355    21.06533891    30.79175843    -0.01346180     0.02213079     0.11986755    19.81900000     0.02256170     0.24317946  1540.07055812
    30.67500000 12288.71064185  6891.35313410   340.02913062   273.41001082    21.01982768    30.80150186    -0.01346811     0.02214347     0.11991490    19.81900000     0.02255925     0.24315265  1540.02502131
    30.68000000 12290.07764595  6891.45811947   340.18316249   273.39162823    20.97432070    30.81124709    -0.01347442     0.02215616     0.11996225    19.81900000     0.02255680     0.24312584  1539.97948402
    30.68500000 12291.44455814  6891.56287731   340.33724309   273.37324577    20.92881797    30.82099411    -0.01348073     0.02216886     0.12000961    19.81900000     0.02255435     0.24309903  1539.93394624
    30.69000000 12292.81137841  6891.66740765   340.49137243   273.35486344    20.88331950    30.83074293    -0.01348704     0.02218156     0.12005698    19.81900000     0.02255190     0.24307222  1539.88840797
    30.69500000 12294.17810677  6891.77171051   340.64555052   273.33648123    20.83782528    30.84049354    -0.01349336     0.02219426     0.12010435    19.81900000     0.02254945     0.24304541  1539.84286922
    30.70000000 12295.54474322  6891.87578591   340.79977737   273.31809914    20.79233531    30.85024595    -0.01349967     0.02220697     0.12015172    19.81900000     0.02254700     0.24301860  1539.79732998
    30.70500000 12296.91128776  6891.97963387   340.95405299   273.29971716    20.74684960    30.86000015    -0.01350599     0.02221968     0.12019910    19.81900000     0.02254455     0.24299179  1539.75179026
    30.71000000 12298.27774039  6892.08325442   341.10837738   273.28133529    20.70136815    30.86975615    -0.01351230     0.02223240     0.12024649    19.81900000     0.02254210     0.24296498  1539.70625004
    30.71500000 12299.64410112  6892.18664756   341.26275055   273.26295353    20.65589095    30.87951394    -0.01351862     0.02224512     0.12029388    19.81900000     0.02253965     0.24293817  1539.66070932
    30.72000000 12301.01036993  6892.28981333   341.41717252   273.24457187    20.61041800    30.88927352    -0.01352494     0.02225785     0.12034127    19.81900000     0.02253720     0.24291136  1539.61516812
    30.72500000 12302.37654683  6892.39275175   341.57164329   273.22619031    20.56494931    30.89903489    -0.01353125     0.02227058     0.12038868    19.81900000     0.02253475     0.24288455  1539.56962641
    30.73000000 12303.74263183  6892.49546283   341.72616287   273.20780884    20.51948488    30.90879806    -0.01353757     0.02228331     0.12043608    19.81900000     0.02253230     0.24285774  1539.52408421
    30.73500000 12305.10862492  6892.59794661   341.88073127   273.18942746    20.47402470    30.91856302    -0.01354390     0.02229605     0.12048349    19.81900000     0.02252985     0.24283093  1539.47854151
    30.74000000 12306.47452611  6892.70020309   342.03534850   273.17104616    20.42856877    30.92832977    -0.01355022     0.02230880     0.12053091    19.81900000     0.02252740     0.24280412  1539.43299832
    30.74500000 12307.84033538  6892.80223230   342.19001457   273.15266494    20.38311711    30.93809832    -0.01355654     0.02232155     0.12057834    19.81900000     0.02252495     0.24277731  1539.38745461
    30.75000000 12309.20605276  6892.90403427   342.34472949   273.13428380    20.33766969    30.94786865    -0.01356286     0.02233430     0.12062576    19.81900000     0.02252250     0.24275050  1539.34191041
    30.75500000 12310.57167822  6893.00560900   342.49949326   273.11590273    20.29222654    30.95764078    -0.01356919     0.02234706     0.12067320    19.81900000     0.02252005     0.24272369  1539.29636570
    30.76000000 12311.93721178  6893.10695654   342.65430590   273.09752173    20.24678764    30.96741470    -0.01357551     0.02235982     0.12072064    19.81900000     0.02251760     0.24269688  1539.25082048
    30.76500000 12313.30265344  6893.20807689   342.80916741   273.07914079    20.20135299    30.97719040    -0.01358184     0.02237259     0.12076808    19.81900000     0.02251515     0.24267007  1539.20527475
    30.77000000 12314.66800319  6893.30897008   342.96407781   273.06075991    20.15592260    30.98696790    -0.01358817     0.02238536     0.12081553    19.81900000     0.02251270     0.24264326  1539.15972852
    30.77500000 12316.03326104  6893.40963612   343.11903709   273.04237908    20.11049647    30.99674719    -0.01359450     0.02239814     0.12086298    19.81900000     0.02251025     0.24261645  1539.11418177
    30.78000000 12317.39842698  6893.51007505   343.27404528   273.02399830    20.06507460    31.00652826    -0.01360082     0.02241092     0.12091044    19.81900000     0.02250780     0.24258964  1539.06863451
    30.78500000 12318.76350102  6893.61028687   343.42910238   273.00561757    20.01965698    31.01631113    -0.01360715     0.02242370     0.12095791    19.81900000     0.02250535     0.24256283  1539.02308673
    30.79000000 12320.12848316  6893.71027162   343.58420840   272.98723688    19.97424361    31.02609578    -0.01361349     0.02243650     0.12100538    19.81900000     0.02250290     0.24253602  1538.97753844
    30.79500000 12321.49337339  6893.81002932   343.73936334   272.96885622    19.92883451    31.03588222    -0.01361982     0.02244929     0.12105286    19.81900000     0.02250045     0.24250921  1538.93198962
    30.80000000 12322.85817172  6893.90955998   343.89456722   272.95047560    19.88342966    31.04567046    -0.01362615     0.02246209     0.12110034    19.81900000     0.02249800     0.24248240  1538.88644029
    30.80500000 12324.22287815  6894.00886362   344.04982005   272.93209501    19.83802906    31.05546047    -0.01363248     0.02247489     0.12114782    19.81900000     0.02249555     0.24245559  1538.84089043
    30.81000000 12325.58749267  6894.10794027   344.20512183   272.91371445    19.79263273    31.06525228    -0.01363882     0.02248770     0.12119532    19.81900000     0.02249310     0.24242878  1538.79534005
    30.81500000 12326.95201529  6894.20678996   344.36047257   272.89533390    19.74724065    31.07504587    -0.01364516     0.02250052     0.12124281    19.81900000     0.02249065     0.24240197  1538.74978915
    30.82000000 12328.31644601  6894.30541269   344.51587229   272.87695337    19.70185283    31.08484125    -0.01365149     0.02251333     0.12129032    19.81900000     0.02248820     0.24237516  1538.70423772
    30.82500000 12329.68078483  6894.40380849   344.67132099   272.85857285    19.65646926    31.09463842    -0.01365783     0.02252616     0.12133782    19.81900000     0.02248575     0.24234835  1538.65868575
    30.83000000 12331.04503174  6894.50197739   344.82681868   272.84019234    19.61108995    31.10443737    -0.01366417     0.02253898     0.12138533    19.81900000     0.02248330     0.24232154  1538.61313326
    30.83500000 12332.40918675  6894.59991940   344.98236537   272.82181183    19.56571490    31.11423811    -0.01367051     0.02255181     0.12143285    19.81900000     0.02248085     0.24229473  1538.56758023
    30.84000000 12333.77324986  6894.69763454   345.13796106   272.80343133    19.52034411    31.12404063    -0.01367685     0.02256465     0.12148038    19.81900000     0.02247840     0.24226792  1538.52202667
    30.84500000 12335.13722106  6894.79512285   345.29360577   272.78505082    19.47497757    31.13384494    -0.01368319     0.02257749     0.12152790    19.81900000     0.02247595     0.24224111  1538.47647257
    30.85000000 12336.50110036  6894.89238433   345.44929951   272.76667030    19.42961529    31.14365103    -0.01368953     0.02259034     0.12157544    19.81900000     0.02247350     0.24221430  1538.43091794
    30.85500000 12337.86488777  6894.98941901   345.60504229   272.74828976    19.38425727    31.15345891    -0.01369587     0.02260319     0.12162298    19.81900000     0.02247105     0.24218749  1538.38536276
    30.86000000 12339.22858326  6895.08622691   345.76083411   272.72990921    19.33890350    31.16326857    -0.01370222     0.02261604     0.12167052    19.81900000     0.02246860     0.24216068  1538.33980704
    30.86500000 12340.59218686  6895.18280805   345.91667498   272.71152864    19.29355399    31.17308001    -0.01370856     0.02262890     0.12171807    19.81900000     0.02246615     0.24213387  1538.29425078
    30.87000000 12341.95569855  6895.27916245   346.07256491   272.69314804    19.24820874    31.18289324    -0.01371491     0.02264176     0.12176562    19.81900000     0.02246370     0.24210706  1538.24869397
    30.87500000 12343.31911834  6895.37529014   346.22850391   272.67476742    19.20286774    31.19270825    -0.01372126     0.02265463     0.12181318    19.81900000     0.02246125     0.24208025  1538.20313662
    30.88000000 12344.68244622  6895.47119114   346.38449199   272.65638675    19.15753100    31.20252505    -0.01372760     0.02266750     0.12186075    19.81900000     0.02245880     0.24205344  1538.15757871
    30.88500000 12346.04568221  6895.56686546   346.54052917   272.63800606    19.11219852    31.21234363    -0.01373395     0.02268038     0.12190831    19.81900000     0.02245635     0.24202663  1538.11202025
    30.89000000 12347.40882628  6895.66231313   346.69661543   272.61962532    19.06687030    31.22216399    -0.01374030     0.02269326     0.12195589    19.81900000     0.02245390     0.24199982  1538.06646124
    30.89500000 12348.77187846  6895.75753417   346.85275081   272.60124453    19.02154633    31.23198613    -0.01374665     0.02270615     0.12200347    19.81900000     0.02245145     0.24197301  1538.02090168
    30.90000000 12350.13483873  6895.85252860   347.00893530   272.58286369    18.97622662    31.24181005    -0.01375300     0.02271904     0.12205105    19.81900000     0.02244900     0.24194620  1537.97534155
    30.90500000 12351.49770709  6895.94729644   347.16516891   272.56448280    18.93091117    31.25163575    -0.01375936     0.02273194     0.12209864    19.81900000     0.02244655     0.24191939  1537.92978087
    30.91000000 12352.86048356  6896.04183772   347.32145166   272.54610185    18.88559997    31.26146324    -0.01376571     0.02274484     0.12214624    19.81900000     0.02244410     0.24189258  1537.88421963
    30.91500000 12354.22316811  6896.13615245   347.47778355   272.52772084    18.84029303    31.27129250    -0.01377206     0.02275774     0.12219384    19.81900000     0.02244165     0.24186577  1537.83865782
    30.92000000 12355.58576076  6896.23024066   347.63416459   272.50933976    18.79499035    31.28112355    -0.01377842     0.02277065     0.12224144    19.81900000     0.02243920     0.24183896  1537.79309544
    30.92500000 12356.94826151  6896.32410236   347.79059479   272.49095861    18.74969192    31.29095637    -0.01378477     0.02278356     0.12228905    19.81900000     0.02243675     0.24181215  1537.74753250
    30.93000000 12358.31067035  6896.41773758   347.94707415   272.47257739    18.70439775    31.30079098    -0.01379113     0.02279648     0.12233667    19.81900000     0.02243430     0.24178534  1537.70196899
    30.93500000 12359.67298728  6896.51114634   348.10360270   272.45419609    18.65910783    31.31062736    -0.01379749     0.02280940     0.12238429    19.81900000     0.02243185     0.24175853  1537.65640491
    30.94000000 12361.03521231  6896.60432867   348.26018043   272.43581470    18.61382218    31.32046552    -0.01380385     0.02282233     0.12243192    19.81900000     0.02242940     0.24173172  1537.61084025
    30.94500000 12362.39734543  6896.69728457   348.41680736   272.41743323    18.56854078    31.33030546    -0.01381021     0.02283526     0.12247955    19.81900000     0.02242695     0.24170491  1537.56527502
    30.95000000 12363.75938664  6896.79001408   348.57348349   272.39905167    18.52326363    31.34014718    -0.01381657     0.02284820     0.12252718    19.81900000     0.02242450     0.24167810  1537.51970921
    30.95500000 12365.12133595  6896.88251722   348.73020883   272.38067001    18.47799074    31.34999068    -0.01382293     0.02286114     0.12257482    19.81900000     0.02242205     0.24165129  1537.47414282
    30.96000000 12366.48319334  6896.97479400   348.88698340   272.36228825    18.43272211    31.35983595    -0.01382929     0.02287409     0.12262247    19.81900000     0.02241960     0.24162448  1537.42857585
    30.96500000 12367.84495883  6897.06684445   349.04380719   272.34390639    18.38745773    31.36968300    -0.01383565     0.02288704     0.12267012    19.81900000     0.02241715     0.24159767  1537.38300830
    30.97000000 12369.20663241  6897.15866858   349.20068023   272.32552442    18.34219761    31.37953183    -0.01384202     0.02289999     0.12271777    19.81900000     0.02241470     0.24157086  1537.33744016
    30.97500000 12370.56821407  6897.25026643   349.35760252   272.30714235    18.29694175    31.38938244    -0.01384838     0.02291295     0.12276543    19.81900000     0.02241225     0.24154405  1537.29187143
    30.98000000 12371.92970383  6897.34163801   349.51457406   272.28876015    18.25169014    31.39923482    -0.01385475     0.02292591     0.12281310    19.81900000     0.02240980     0.24151724  1537.24630211
    30.98500000 12373.29110168  6897.43278334   349.67159487   272.27037784    18.20644278    31.40908897    -0.01386111     0.02293888     0.12286077    19.81900000     0.02240735     0.24149043  1537.20073220
    30.99000000 12374.65240761  6897.52370244   349.82866495   272.25199540    18.16119968    31.41894491    -0.01386748     0.02295186     0.12290845    19.81900000     0.02240490     0.24146362  1537.15516169
    30.99500000 12376.01362163  6897.61439534   349.98578432   272.23361284    18.11596084    31.42880261    -0.01387385     0.02296483     0.12295613    19.81900000     0.02240245     0.24143681  1537.10959059
    31.00000000 12377.37474374  6897.70486206   350.14295298   272.21523015    18.07072625    31.43866210    -0.01388022     0.02297781     0.12300381    19.81900000     0.02240000     0.24141000  1537.06401888
    31.00500000 12378.73577393  6897.79510261   350.30017094   272.19684732    18.02549592    31.44852335    -0.01388659     0.02299080     0.12305150    19.81900000     0.02239755     0.24138319  1537.01844658
    31.01000000 12380.09671221  6897.88511702   350.45743822   272.17846435    17.98026984    31.45838639    -0.01389296     0.02300379     0.12309920    19.81900000     0.02239510     0.24135638  1536.97287367
    31.01500000 12381.45755857  6897.97490532   350.61475481   272.16008124    17.93504802    31.46825119    -0.01389933     0.02301679     0.12314690    19.81900000     0.02239265     0.24132957  1536.92730016
    31.02000000 12382.81831302  6898.06446751   350.77212073   272.14169798    17.88983045    31.47811777    -0.01390570     0.02302979     0.12319461    19.81900000     0.02239020     0.24130276  1536.88172604
    31.02500000 12384.17897555  6898.15380363   350.92953599   272.12331457    17.84461713    31.48798612    -0.01391208     0.02304279     0.12324232    19.81900000     0.02238775     0.24127595  1536.83615131
    31.03000000 12385.53954617  6898.24291369   351.08700059   272.10493101    17.79940807    31.49785625    -0.01391845     0.02305580     0.12329003    19.81900000     0.02238530     0.24124914  1536.79057597
    31.03500000 12386.90002486  6898.33179772   351.24451456   272.08654729    17.75420326    31.50772814    -0.01392483     0.02306882     0.12333775    19.81900000     0.02238285     0.24122233  1536.74500001
    31.04000000 12388.26041164  6898.42045573   351.40207788   272.06816340    17.70900271    31.51760181    -0.01393120     0.02308184     0.12338548    19.81900000     0.02238040     0.24119552  1536.69942344
    31.04500000 12389.62070650  6898.50888775   351.55969058   272.04977935    17.66380641    31.52747725    -0.01393758     0.02309486     0.12343321    19.81900000     0.02237795     0.24116871  1536.65384624
    31.05000000 12390.98090943  6898.59709380   351.71735265   272.03139512    17.61861436    31.53735447    -0.01394396     0.02310789     0.12348094    19.81900000     0.02237550     0.24114190  1536.60826843
    31.05500000 12392.34102045  6898.68507390   351.87506412   272.01301073    17.57342657    31.54723345    -0.01395034     0.02312092     0.12352868    19.81900000     0.02237305     0.24111509  1536.56268999
    31.06000000 12393.70103954  6898.77282807   352.03282499   271.99462615    17.52824303    31.55711421    -0.01395671     0.02313395     0.12357643    19.81900000     0.02237060     0.24108828  1536.51711092
    31.06500000 12395.06096671  6898.86035634   352.19063527   271.97624139    17.48306374    31.56699673    -0.01396310     0.02314700     0.12362418    19.81900000     0.02236815     0.24106147  1536.47153123
    31.07000000 12396.42080195  6898.94765872   352.34849496   271.95785645    17.43788871    31.57688103    -0.01396948     0.02316004     0.12367193    19.81900000     0.02236570     0.24103466  1536.42595091
    31.07500000 12397.78054527  6899.03473523   352.50640408   271.93947131    17.39271793    31.58676710    -0.01397586     0.02317309     0.12371969    19.81900000     0.02236325     0.24100785  1536.38036995
    31.08000000 12399.14019667  6899.12158590   352.66436264   271.92108598    17.34755140    31.59665493    -0.01398224     0.02318615     0.12376746    19.81900000     0.02236080     0.24098104  1536.33478836
    31.08500000 12400.49975613  6899.20821075   352.82237063   271.90270046    17.30238912    31.60654454    -0.01398863     0.02319921     0.12381523    19.81900000     0.02235835     0.24095423  1536.28920613
    31.09000000 12401.85922367  6899.29460980   352.98042808   271.88431473    17.25723109    31.61643591    -0.01399501     0.02321227     0.12386300    19.81900000     0.02235590     0.24092742  1536.24362326
    31.09500000 12403.21859928  6899.38078307   353.13853500   271.86592879    17.21207732    31.62632905    -0.01400140     0.02322534     0.12391078    19.81900000     0.02235345     0.24090061  1536.19803974
    31.10000000 12404.57788296  6899.46673058   353.29669138   271.84754265    17.16692779    31.63622396    -0.01400778     0.02323841     0.12395856    19.81900000     0.02235100     0.24087380  1536.15245559
    31.10500000 12405.93707471  6899.55245236   353.45489724   271.82915629    17.12178252    31.64612064    -0.01401417     0.02325149     0.12400635    19.81900000     0.02234855     0.24084699  1536.10687078
    31.11000000 12407.29617452  6899.63794841   353.61315259   271.81076971    17.07664150    31.65601909    -0.01402056     0.02326457     0.12405415    19.81900000     0.02234610     0.24082018  1536.06128533
    31.11500000 12408.65518240  6899.72321878   353.77145743   271.79238292    17.03150473    31.66591930    -0.01402695     0.02327766     0.12410195    19.81900000     0.02234365     0.24079337  1536.01569922
    31.12000000 12410.01409835  6899.80826347   353.92981178   271.77399590    16.98637221    31.67582129    -0.01403334     0.02329075     0.12414975    19.81900000     0.02234120     0.24076656  1535.97011246
    31.12500000 12411.37292236  6899.89308251   354.08821565   271.75560865    16.94124394    31.68572503    -0.01403973     0.02330384     0.12419756    19.81900000     0.02233875     0.24073975  1535.92452504
    31.13000000 12412.73165444  6899.97767591   354.24666904   271.73722116    16.89611992    31.69563055    -0.01404612     0.02331695     0.12424537    19.81900000     0.02233630     0.24071294  1535.87893696
    31.13500000 12414.09029457  6900.06204371   354.40517196   271.71883344    16.85100015    31.70553783    -0.01405251     0.02333005     0.12429319    19.81900000     0.02233385     0.24068613  1535.83334823
    31.14000000 12415.44884277  6900.14618592   354.56372442   271.70044548    16.80588462    31.71544687    -0.01405890     0.02334316     0.12434101    19.81900000     0.02233140     0.24065932  1535.78775882
    31.14500000 12416.80729903  6900.23010257   354.72232643   271.68205728    16.76077335    31.72535768    -0.01406530     0.02335627     0.12438884    19.81900000     0.02232895     0.24063251  1535.74216875
    31.15000000 12418.16566334  6900.31379366   354.88097800   271.66366882    16.71566633    31.73527026    -0.01407169     0.02336939     0.12443667    19.81900000     0.02232650     0.24060570  1535.69657801
    31.15500000 12419.52393571  6900.39725924   355.03967913   271.64528012    16.67056355    31.74518460    -0.01407809     0.02338251     0.12448451    19.81900000     0.02232405     0.24057889  1535.65098660
    31.16000000 12420.88211614  6900.48049931   355.19842985   271.62689116    16.62546502    31.75510071    -0.01408449     0.02339564     0.12453235    19.81900000     0.02232160     0.24055208  1535.60539451
    31.16500000 12422.24020463  6900.56351389   355.35723014   271.60850194    16.58037074    31.76501858    -0.01409088     0.02340877     0.12458020    19.81900000     0.02231915     0.24052527  1535.55980175
    31.17000000 12423.59820116  6900.64630302   355.51608004   271.59011246    16.53528071    31.77493821    -0.01409728     0.02342191     0.12462805    19.81900000     0.02231670     0.24049846  1535.51420831
    31.17500000 12424.95610575  6900.72886671   355.67497953   271.57172271    16.49019492    31.78485961    -0.01410368     0.02343505     0.12467591    19.81900000     0.02231425     0.24047165  1535.46861418
    31.18000000 12426.31391839  6900.81120498   355.83392863   271.55333269    16.44511338    31.79478277    -0.01411008     0.02344820     0.12472377    19.81900000     0.02231180     0.24044484  1535.42301937
    31.18500000 12427.67163908  6900.89331785   355.99292736   271.53494239    16.40003609    31.80470769    -0.01411648     0.02346135     0.12477163    19.81900000     0.02230935     0.24041803  1535.37742387
    31.19000000 12429.02926781  6900.97520535   356.15197571   271.51655182    16.35496304    31.81463438    -0.01412288     0.02347450     0.12481951    19.81900000     0.02230690     0.24039122  1535.33182769
    31.19500000 12430.38680459  6901.05686749   356.31107371   271.49816097    16.30989424    31.82456282    -0.01412928     0.02348766     0.12486738    19.81900000     0.02230445     0.24036441  1535.28623081
    31.20000000 12431.74424942  6901.13830429   356.47022135   271.47976983    16.26482969    31.83449303    -0.01413569     0.02350083     0.12491526    19.81900000     0.02230200     0.24033760  1535.24063324
    31.20500000 12433.10160229  6901.21951579   356.62941864   271.46137840    16.21976938    31.84442500    -0.01414209     0.02351399     0.12496315    19.81900000     0.02229955     0.24031079  1535.19503497
    31.21000000 12434.45886321  6901.30050200   356.78866560   271.44298667    16.17471332    31.85435874    -0.01414850     0.02352717     0.12501104    19.81900000     0.02229710     0.24028398  1535.14943599
    31.21500000 12435.81603216  6901.38126293   356.94796223   271.42459465    16.12966150    31.86429423    -0.01415490     0.02354035     0.12505893    19.81900000     0.02229465     0.24025717  1535.10383632
    31.22000000 12437.17310915  6901.46179862   357.10730854   271.40620233    16.08461392    31.87423148    -0.01416131     0.02355353     0.12510683    19.81900000     0.02229220     0.24023036  1535.05823594
    31.22500000 12438.53009418  6901.54210908   357.26670455   271.38780971    16.03957059    31.88417050    -0.01416772     0.02356671     0.12515473    19.81900000     0.02228975     0.24020355  1535.01263485
    31.23000000 12439.88698725  6901.62219433   357.42615025   271.36941677    15.99453150    31.89411127    -0.01417413     0.02357991     0.12520264    19.81900000     0.02228730     0.24017674  1534.96703306
    31.23500000 12441.24378835  6901.70205440   357.58564566   271.35102353    15.94949665    31.90405380    -0.01418053     0.02359310     0.12525056    19.81900000     0.02228485     0.24014993  1534.92143054
    31.24000000 12442.60049748  6901.78168930   357.74519079   271.33262997    15.90446605    31.91399810    -0.01418694     0.02360630     0.12529847    19.81900000     0.02228240     0.24012312  1534.87582732
    31.24500000 12443.95711465  6901.86109907   357.90478565   271.31423609    15.85943969    31.92394415    -0.01419335     0.02361951     0.12534640    19.81900000     0.02227995     0.24009631  1534.83022337
    31.25000000 12445.31363984  6901.94028371   358.06443024   271.29584189    15.81441757    31.93389196    -0.01419977     0.02363271     0.12539432    19.81900000     0.02227750     0.24006950  1534.78461870
    31.25500000 12446.67007307  6902.01924325   358.22412457   271.27744736    15.76939970    31.94384153    -0.01420618     0.02364593     0.12544226    19.81900000     0.02227505     0.24004269  1534.73901331
    31.26000000 12448.02641432  6902.09797771   358.38386866   271.25905250    15.72438606    31.95379285    -0.01421259     0.02365915     0.12549019    19.81900000     0.02227260     0.24001588  1534.69340719
    31.26500000 12449.38266359  6902.17648712   358.54366250   271.24065730    15.67937666    31.96374594    -0.01421901     0.02367237     0.12553814    19.81900000     0.02227015     0.23998907  1534.64780034
    31.27000000 12450.73882089  6902.25477149   358.70350612   271.22226177    15.63437151    31.97370078    -0.01422542     0.02368560     0.12558608    19.81900000     0.02226770     0.23996226  1534.60219276
    31.27500000 12452.09488621  6902.33283084   358.86339951   271.20386590    15.58937060    31.98365738    -0.01423184     0.02369883     0.12563403    19.81900000     0.02226525     0.23993545  1534.55658445
    31.28000000 12453.45085955  6902.41066520   359.02334269   271.18546968    15.54437392    31.99361573    -0.01423825     0.02371207     0.12568199    19.81900000     0.02226280     0.23990864  1534.51097540
    31.28500000 12454.80674090  6902.48827459   359.18333567   271.16707312    15.49938149    32.00357584    -0.01424467     0.02372531     0.12572995    19.81900000     0.02226035     0.23988183  1534.46536560
    31.29000000 12456.16253028  6902.56565902   359.34337846   271.14867620    15.45439329    32.01353771    -0.01425109     0.02373855     0.12577791    19.81900000     0.02225790     0.23985502  1534.41975507
    31.29500000 12457.51822767  6902.64281853   359.50347105   271.13027893    15.40940933    32.02350134    -0.01425751     0.02375180     0.12582588    19.81900000     0.02225545     0.23982821  1534.37414378
    31.30000000 12458.87383307  6902.71975312   359.66361347   271.11188129    15.36442961    32.03346672    -0.01426393     0.02376506     0.12587386    19.81900000     0.02225300     0.23980140  1534.32853175
    31.30500000 12460.22934648  6902.79646283   359.82380572   271.09348330    15.31945413    32.04343385    -0.01427035     0.02377832     0.12592184    19.81900000     0.02225055     0.23977459  1534.28291897
    31.31000000 12461.58476790  6902.87294767   359.98404781   271.07508493    15.27448288    32.05340274    -0.01427677     0.02379158     0.12596982    19.81900000     0.02224810     0.23974778  1534.23730544
    31.31500000 12462.94009733  6902.94920766   360.14433975   271.05668620    15.22951588    32.06337338    -0.01428319     0.02380485     0.12601781    19.81900000     0.02224565     0.23972097  1534.19169114
    31.32000000 12464.29533476  6903.02524284   360.30468155   271.03828709    15.18455311    32.07334578    -0.01428961     0.02381812     0.12606580    19.81900000     0.02224320     0.23969416  1534.14607609
    31.32500000 12465.65048020  6903.10105320   360.46507321   271.01988760    15.13959457    32.08331993    -0.01429604     0.02383140     0.12611380    19.81900000     0.02224075     0.23966735  1534.10046028
    31.33000000 12467.00553363  6903.17663879   360.62551475   271.00148773    15.09464027    32.09329584    -0.01430246     0.02384468     0.12616180    19.81900000     0.02223830     0.23964054  1534.05484370
    31.33500000 12468.36049507  6903.25199961   360.78600617   270.98308748    15.04969021    32.10327350    -0.01430889     0.02385797     0.12620981    19.81900000     0.02223585     0.23961373  1534.00922636
    31.34000000 12469.71536451  6903.32713570   360.94654749   270.96468684    15.00474438    32.11325291    -0.01431531     0.02387126     0.12625782    19.81900000     0.02223340     0.23958692  1533.96360824
