           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0
    21.92500000 11196.26632337  7372.79675914   169.08380953   426.20470496   180.58998581    21.26341421    -0.00255157     0.00355305     0.02508983    19.38131616     0.02281223     0.24592095  1586.19569179
    21.93000000 11198.39728484  7373.69956678   169.19014627   426.17988442   180.53307117    21.27128442    -0.00255299     0.00355514     0.02510046    19.38123616     0.02280795     0.24587409  1586.13137019
    21.93500000 11200.52812222  7374.60208986   169.29652237   426.15506790   180.47616141    21.27915532    -0.00255440     0.00355723     0.02511109    19.38115616     0.02280366     0.24582723  1586.06705009
    21.94000000 11202.65883553  7375.50432840   169.40293783   426.13025540   180.41925653    21.28702689    -0.00255582     0.00355931     0.02512172    19.38107616     0.02279938     0.24578036  1586.00273148
    21.94500000 11204.78942478  7376.40628243   169.50939264   426.10544693   180.36235651    21.29489914    -0.00255723     0.00356140     0.02513235    19.38099616     0.02279510     0.24573349  1585.93841436
    21.95000000 11206.91989000  7377.30795198   169.61588682   426.08064247   180.30546137    21.30277207    -0.00255865     0.00356349     0.02514299    19.38091616     0.02279081     0.24568661  1585.87409872
    21.95500000 11209.05023121  7378.20933705   169.72242036   426.05584203   180.24857110    21.31064568    -0.00256006     0.00356558     0.02515362    19.38083616     0.02278653     0.24563974  1585.80978456
    21.96000000 11211.18044843  7379.11043769   169.82899328   426.03104560   180.19168570    21.31851996    -0.00256148     0.00356767     0.02516426    19.38075616     0.02278225     0.24559285  1585.74547188
    21.96500000 11213.31054168  7380.01125392   169.93560556   426.00625318   180.13480517    21.32639492    -0.00256290     0.00356976     0.02517490    19.38067616     0.02277796     0.24554597  1585.68116065
    21.97000000 11215.44051097  7380.91178575   170.04225723   425.98146478   180.07792949    21.33427056    -0.00256431     0.00357185     0.02518554    19.38059616     0.02277368     0.24549908  1585.61685089
    21.97500000 11217.57035633  7381.81203322   170.14894827   425.95668038   180.02105869    21.34214687    -0.00256573     0.00357394     0.02519619    19.38051616     0.02276939     0.24545218  1585.55254258
    21.98000000 11219.70007778  7382.71199635   170.25567870   425.93189999   179.96419274    21.35002386    -0.00256715     0.00357604     0.02520683    19.38043616     0.02276510     0.24540529  1585.48823572
    21.98500000 11221.82967534  7383.61167516   170.36244851   425.90712360   179.90733166    21.35790152    -0.00256857     0.00357813     0.02521748    19.38035616     0.02276082     0.24535839  1585.42393030
    21.99000000 11223.95914902  7384.51106967   170.46925771   425.88235121   179.85047543    21.36577986    -0.00256999     0.00358022     0.02522813    19.38027616     0.02275653     0.24531148  1585.35962632
    21.99500000 11226.08849886  7385.41017992   170.57610631   425.85758283   179.79362406    21.37365887    -0.00257140     0.00358232     0.02523878    19.38019616     0.02275225     0.24526458  1585.29532378
    22.00000000 11228.21772486  7386.30900592   170.68299430   425.83281844   179.73677754    21.38153856    -0.00257282     0.00358441     0.02524944    19.38011616     0.02274796     0.24521766  1585.23102265
    22.00500000 11230.34682705  7387.20754770   170.78992170   425.80805805   179.67993588    21.38941892    -0.00257424     0.00358651     0.02526009    19.38003616     0.02274367     0.24517075  1585.16672295
    22.01000000 11232.47580545  7388.10580529   170.89688849   425.78330165   179.62309906    21.39729995    -0.00257566     0.00358860     0.02527075    19.37995616     0.02273938     0.24512383  1585.10242467
    22.01500000 11234.60466007  7389.00377870   171.00389470   425.75854924   179.56626710    21.40518166    -0.00257708     0.00359070     0.02528141    19.37987616     0.02273510     0.24507691  1585.03812779
    22.02000000 11236.73339094  7389.90146797   171.11094031   425.73380083   179.50943998    21.41306404    -0.00257850     0.00359280     0.02529207    19.37979616     0.02273081     0.24502998  1584.97383232
    22.02500000 11238.86199809  7390.79887311   171.21802534   425.70905640   179.45261771    21.42094709    -0.00257992     0.00359490     0.02530274    19.37971616     0.02272652     0.24498305  1584.90953825
    22.03000000 11240.99048152  7391.69599415   171.32514978   425.68431596   179.39580029    21.42883082    -0.00258135     0.00359700     0.02531340    19.37963616     0.02272223     0.24493612  1584.84524556
    22.03500000 11243.11884125  7392.59283112   171.43231365   425.65957950   179.33898770    21.43671521    -0.00258277     0.00359910     0.02532407    19.37955616     0.02271794     0.24488918  1584.78095427
    22.04000000 11245.24707732  7393.48938404   171.53951694   425.63484702   179.28217996    21.44460028    -0.00258419     0.00360120     0.02533474    19.37947616     0.02271365     0.24484224  1584.71666436
    22.04500000 11247.37518973  7394.38565293   171.64675965   425.61011852   179.22537705    21.45248602    -0.00258561     0.00360330     0.02534541    19.37939616     0.02270936     0.24479530  1584.65237582
    22.05000000 11249.50317851  7395.28163782   171.75404180   425.58539400   179.16857898    21.46037242    -0.00258704     0.00360540     0.02535608    19.37931616     0.02270507     0.24474835  1584.58808865
    22.05500000 11251.63104368  7396.17733873   171.86136338   425.56067345   179.11178575    21.46825950    -0.00258846     0.00360750     0.02536676    19.37923616     0.02270078     0.24470140  1584.52380285
    22.06000000 11253.75878525  7397.07275568   171.96872439   425.53595688   179.05499735    21.47614725    -0.00258988     0.00360960     0.02537743    19.37915616     0.02269649     0.24465444  1584.45951841
    22.06500000 11255.88640325  7397.96788871   172.07612485   425.51124428   178.99821378    21.48403567    -0.00259131     0.00361171     0.02538811    19.37907616     0.02269220     0.24460748  1584.39523531
    22.07000000 11258.01389770  7398.86273783   172.18356475   425.48653565   178.94143505    21.49192475    -0.00259273     0.00361381     0.02539879    19.37899616     0.02268791     0.24456052  1584.33095357
    22.07500000 11260.14126861  7399.75730307   172.29104410   425.46183098   178.88466114    21.49981451    -0.00259415     0.00361591     0.02540948    19.37891616     0.02268361     0.24451355  1584.26667317
    22.08000000 11262.26851602  7400.65158445   172.39856290   425.43713028   178.82789206    21.50770493    -0.00259558     0.00361802     0.02542016    19.37883616     0.02267932     0.24446658  1584.20239411
    22.08500000 11264.39563992  7401.54558200   172.50612115   425.41243355   178.77112780    21.51559602    -0.00259701     0.00362012     0.02543085    19.37875616     0.02267503     0.24441961  1584.13811637
    22.09000000 11266.52264036  7402.43929573   172.61371886   425.38774077   178.71436836    21.52348778    -0.00259843     0.00362223     0.02544154    19.37867616     0.02267074     0.24437263  1584.07383996
    22.09500000 11268.64951734  7403.33272569   172.72135603   425.36305196   178.65761375    21.53138021    -0.00259986     0.00362434     0.02545223    19.37859616     0.02266644     0.24432565  1584.00956487
    22.10000000 11270.77627088  7404.22587188   172.82903266   425.33836710   178.60086396    21.53927330    -0.00260128     0.00362645     0.02546292    19.37851616     0.02266215     0.24427866  1583.94529110
    22.10500000 11272.90290102  7405.11873434   172.93674876   425.31368619   178.54411898    21.54716706    -0.00260271     0.00362855     0.02547361    19.37843616     0.02265786     0.24423168  1583.88101863
    22.11000000 11275.02940775  7406.01131308   173.04450433   425.28900924   178.48737882    21.55506148    -0.00260414     0.00363066     0.02548431    19.37835616     0.02265356     0.24418468  1583.81674747
    22.11500000 11277.15579111  7406.90360813   173.15229938   425.26433624   178.43064348    21.56295657    -0.00260557     0.00363277     0.02549501    19.37827616     0.02264927     0.24413769  1583.75247760
    22.12000000 11279.28205112  7407.79561952   173.26013390   425.23966719   178.37391294    21.57085233    -0.00260699     0.00363488     0.02550571    19.37819616     0.02264497     0.24409069  1583.68820902
    22.12500000 11281.40818779  7408.68734727   173.36800790   425.21500209   178.31718722    21.57874875    -0.00260842     0.00363699     0.02551641    19.37811616     0.02264068     0.24404369  1583.62394173
    22.13000000 11283.53420115  7409.57879140   173.47592139   425.19034093   178.26046631    21.58664583    -0.00260985     0.00363910     0.02552711    19.37803616     0.02263638     0.24399668  1583.55967572
    22.13500000 11285.66009121  7410.46995194   173.58387436   425.16568371   178.20375021    21.59454358    -0.00261128     0.00364122     0.02553782    19.37795616     0.02263208     0.24394967  1583.49541099
    22.14000000 11287.78585799  7411.36082891   173.69186683   425.14103043   178.14703891    21.60244200    -0.00261271     0.00364333     0.02554853    19.37787616     0.02262779     0.24390265  1583.43114752
    22.14500000 11289.91150152  7412.25142234   173.79989878   425.11638110   178.09033241    21.61034107    -0.00261414     0.00364544     0.02555924    19.37779616     0.02262349     0.24385564  1583.36688532
    22.15000000 11292.03702181  7413.14173224   173.90797024   425.09173569   178.03363072    21.61824081    -0.00261557     0.00364756     0.02556995    19.37771616     0.02261919     0.24380862  1583.30262437
    22.15500000 11294.16241888  7414.03175865   174.01608119   425.06709423   177.97693383    21.62614121    -0.00261700     0.00364967     0.02558066    19.37763616     0.02261490     0.24376159  1583.23836468
    22.16000000 11296.28769276  7414.92150159   174.12423165   425.04245669   177.92024173    21.63404228    -0.00261843     0.00365179     0.02559138    19.37755616     0.02261060     0.24371456  1583.17410623
    22.16500000 11298.41284346  7415.81096108   174.23242162   425.01782309   177.86355444    21.64194400    -0.00261986     0.00365390     0.02560209    19.37747616     0.02260630     0.24366753  1583.10984903
    22.17000000 11300.53787100  7416.70013714   174.34065109   424.99319341   177.80687194    21.64984639    -0.00262129     0.00365602     0.02561281    19.37739616     0.02260200     0.24362049  1583.04559306
    22.17500000 11302.66277540  7417.58902980   174.44892008   424.96856766   177.75019423    21.65774944    -0.00262272     0.00365814     0.02562354    19.37731616     0.02259770     0.24357345  1582.98133831
    22.18000000 11304.78755668  7418.47763909   174.55722859   424.94394584   177.69352131    21.66565315    -0.00262416     0.00366025     0.02563426    19.37723616     0.02259341     0.24352641  1582.91708480
    22.18500000 11306.91221486  7419.36596503   174.66557662   424.91932793   177.63685319    21.67355752    -0.00262559     0.00366237     0.02564498    19.37715616     0.02258911     0.24347936  1582.85283250
    22.19000000 11309.03674997  7420.25400763   174.77396417   424.89471395   177.58018985    21.68146255    -0.00262702     0.00366449     0.02565571    19.37707616     0.02258481     0.24343231  1582.78858141
    22.19500000 11311.16116201  7421.14176693   174.88239124   424.87010389   177.52353130    21.68936824    -0.00262846     0.00366661     0.02566644    19.37699616     0.02258051     0.24338526  1582.72433153
    22.20000000 11313.28545101  7422.02924295   174.99085785   424.84549774   177.46687753    21.69727459    -0.00262989     0.00366873     0.02567717    19.37691616     0.02257621     0.24333820  1582.66008285
    22.20500000 11315.40961699  7422.91643572   175.09936399   424.82089550   177.41022855    21.70518160    -0.00263132     0.00367085     0.02568790    19.37683616     0.02257191     0.24329114  1582.59583537
    22.21000000 11317.53365997  7423.80334525   175.20790967   424.79629718   177.35358435    21.71308927    -0.00263276     0.00367297     0.02569864    19.37675616     0.02256760     0.24324407  1582.53158907
    22.21500000 11319.65757997  7424.68997157   175.31649488   424.77170276   177.29694493    21.72099759    -0.00263419     0.00367509     0.02570937    19.37667616     0.02256330     0.24319700  1582.46734396
    22.22000000 11321.78137701  7425.57631470   175.42511964   424.74711226   177.24031028    21.72890658    -0.00263563     0.00367722     0.02572011    19.37659616     0.02255900     0.24314993  1582.40310003
    22.22500000 11323.90505110  7426.46237468   175.53378395   424.72252565   177.18368041    21.73681622    -0.00263706     0.00367934     0.02573085    19.37651616     0.02255470     0.24310285  1582.33885728
    22.23000000 11326.02860227  7427.34815152   175.64248781   424.69794296   177.12705532    21.74472652    -0.00263850     0.00368146     0.02574159    19.37643616     0.02255040     0.24305577  1582.27461569
    22.23500000 11328.15203054  7428.23364524   175.75123122   424.67336416   177.07043500    21.75263747    -0.00263993     0.00368359     0.02575234    19.37635616     0.02254609     0.24300869  1582.21037526
    22.24000000 11330.27533592  7429.11885587   175.86001418   424.64878927   177.01381945    21.76054908    -0.00264137     0.00368571     0.02576308    19.37627616     0.02254179     0.24296160  1582.14613599
    22.24500000 11332.39851843  7430.00378344   175.96883671   424.62421827   176.95720867    21.76846135    -0.00264281     0.00368784     0.02577383    19.37619616     0.02253749     0.24291451  1582.08189787
    22.25000000 11334.52157811  7430.88842797   176.07769880   424.59965116   176.90060266    21.77637427    -0.00264425     0.00368997     0.02578458    19.37611616     0.02253318     0.24286742  1582.01766089
    22.25500000 11336.64451495  7431.77278948   176.18660045   424.57508795   176.84400141    21.78428785    -0.00264568     0.00369209     0.02579533    19.37603616     0.02252888     0.24282032  1581.95342506
    22.26000000 11338.76732899  7432.65686799   176.29554168   424.55052863   176.78740493    21.79220208    -0.00264712     0.00369422     0.02580608    19.37595616     0.02252458     0.24277322  1581.88919035
    22.26500000 11340.89002025  7433.54066353   176.40452247   424.52597320   176.73081321    21.80011697    -0.00264856     0.00369635     0.02581684    19.37587616     0.02252027     0.24272611  1581.82495678
    22.27000000 11343.01258873  7434.42417613   176.51354285   424.50142166   176.67422625    21.80803251    -0.00265000     0.00369848     0.02582760    19.37579616     0.02251597     0.24267900  1581.76072432
    22.27500000 11345.13503447  7435.30740580   176.62260280   424.47687400   176.61764405    21.81594871    -0.00265144     0.00370061     0.02583836    19.37571616     0.02251166     0.24263189  1581.69649299
    22.28000000 11347.25735748  7436.19035258   176.73170234   424.45233023   176.56106661    21.82386555    -0.00265288     0.00370274     0.02584912    19.37563616     0.02250736     0.24258477  1581.63226276
    22.28500000 11349.37955778  7437.07301648   176.84084146   424.42779033   176.50449392    21.83178306    -0.00265432     0.00370487     0.02585988    19.37555616     0.02250305     0.24253765  1581.56803365
    22.29000000 11351.50163539  7437.95539753   176.95002017   424.40325432   176.44792599    21.83970121    -0.00265576     0.00370700     0.02587064    19.37547616     0.02249874     0.24249053  1581.50380563
    22.29500000 11353.62359033  7438.83749575   177.05923847   424.37872218   176.39136281    21.84762002    -0.00265720     0.00370913     0.02588141    19.37539616     0.02249444     0.24244340  1581.43957870
    22.30000000 11355.74542262  7439.71931116   177.16849637   424.35419391   176.33480437    21.85553948    -0.00265864     0.00371127     0.02589218    19.37531616     0.02249013     0.24239627  1581.37535286
    22.30500000 11357.86713227  7440.60084380   177.27779387   424.32966952   176.27825069    21.86345959    -0.00266008     0.00371340     0.02590295    19.37523616     0.02248582     0.24234913  1581.31112811
    22.31000000 11359.98871932  7441.48209368   177.38713096   424.30514900   176.22170176    21.87138035    -0.00266152     0.00371553     0.02591372    19.37515616     0.02248151     0.24230199  1581.24690443
    22.31500000 11362.11018377  7442.36306082   177.49650767   424.28063235   176.16515756    21.87930176    -0.00266296     0.00371767     0.02592450    19.37507616     0.02247721     0.24225485  1581.18268183
    22.32000000 11364.23152565  7443.24374526   177.60592398   424.25611956   176.10861812    21.88722382    -0.00266440     0.00371980     0.02593527    19.37499616     0.02247290     0.24220771  1581.11846029
    22.32500000 11366.35274497  7444.12414701   177.71537991   424.23161064   176.05208341    21.89514654    -0.00266585     0.00372194     0.02594605    19.37491616     0.02246859     0.24216056  1581.05423981
    22.33000000 11368.47384176  7445.00426610   177.82487545   424.20710558   175.99555345    21.90306990    -0.00266729     0.00372407     0.02595683    19.37483616     0.02246428     0.24211340  1580.99002039
    22.33500000 11370.59481603  7445.88410255   177.93441061   424.18260438   175.93902822    21.91099391    -0.00266873     0.00372621     0.02596761    19.37475616     0.02245997     0.24206625  1580.92580201
    22.34000000 11372.71566781  7446.76365639   178.04398539   424.15810704   175.88250773    21.91891857    -0.00267018     0.00372835     0.02597839    19.37467616     0.02245566     0.24201909  1580.86158468
    22.34500000 11374.83639711  7447.64292764   178.15359980   424.13361356   175.82599197    21.92684388    -0.00267162     0.00373049     0.02598918    19.37459616     0.02245135     0.24197192  1580.79736838
    22.35000000 11376.95700395  7448.52191632   178.26325383   424.10912392   175.76948095    21.93476984    -0.00267306     0.00373263     0.02599997    19.37451616     0.02244704     0.24192475  1580.73315312
    22.35500000 11379.07748836  7449.40062246   178.37294750   424.08463814   175.71297466    21.94269644    -0.00267451     0.00373477     0.02601076    19.37443616     0.02244273     0.24187758  1580.66893889
    22.36000000 11381.19785034  7450.27904607   178.48268080   424.06015621   175.65647309    21.95062370    -0.00267595     0.00373691     0.02602155    19.37435616     0.02243842     0.24183041  1580.60472567
    22.36500000 11383.31808992  7451.15718720   178.59245373   424.03567813   175.59997626    21.95855160    -0.00267740     0.00373905     0.02603234    19.37427616     0.02243411     0.24178323  1580.54051347
    22.37000000 11385.43820713  7452.03504584   178.70226631   424.01120390   175.54348415    21.96648014    -0.00267885     0.00374119     0.02604313    19.37419616     0.02242980     0.24173604  1580.47630228
    22.37500000 11387.55820197  7452.91262205   178.81211854   423.98673350   175.48699677    21.97440934    -0.00268029     0.00374333     0.02605393    19.37411616     0.02242548     0.24168886  1580.41209209
    22.38000000 11389.67807447  7453.78991582   178.92201041   423.96226695   175.43051411    21.98233917    -0.00268174     0.00374547     0.02606473    19.37403616     0.02242117     0.24164167  1580.34788290
    22.38500000 11391.79782465  7454.66692719   179.03194193   423.93780424   175.37403617    21.99026966    -0.00268319     0.00374762     0.02607553    19.37395616     0.02241686     0.24159447  1580.28367471
    22.39000000 11393.91745252  7455.54365619   179.14191310   423.91334536   175.31756295    21.99820079    -0.00268463     0.00374976     0.02608633    19.37387616     0.02241254     0.24154728  1580.21946750
    22.39500000 11396.03695811  7456.42010283   179.25192394   423.88889032   175.26109445    22.00613256    -0.00268608     0.00375190     0.02609713    19.37379616     0.02240823     0.24150008  1580.15526127
    22.40000000 11398.15634143  7457.29626714   179.36197443   423.86443912   175.20463066    22.01406498    -0.00268753     0.00375405     0.02610794    19.37371616     0.02240392     0.24145287  1580.09105602
    22.40500000 11400.27560250  7458.17214915   179.47206459   423.83999174   175.14817159    22.02199805    -0.00268898     0.00375619     0.02611875    19.37363616     0.02239960     0.24140566  1580.02685173
    22.41000000 11402.39474135  7459.04774887   179.58219441   423.81554820   175.09171723    22.02993175    -0.00269042     0.00375834     0.02612956    19.37355616     0.02239529     0.24135845  1579.96264841
    22.41500000 11404.51375799  7459.92306633   179.69236391   423.79110848   175.03526758    22.03786610    -0.00269187     0.00376049     0.02614037    19.37347616     0.02239097     0.24131124  1579.89844605
    22.42000000 11406.63265244  7460.79810155   179.80257308   423.76667258   174.97882264    22.04580110    -0.00269332     0.00376264     0.02615118    19.37339616     0.02238666     0.24126402  1579.83424464
    22.42500000 11408.75142472  7461.67285456   179.91282192   423.74224051   174.92238241    22.05373673    -0.00269477     0.00376478     0.02616200    19.37331616     0.02238234     0.24121679  1579.77004418
    22.43000000 11410.87007485  7462.54732538   180.02311044   423.71781226   174.86594688    22.06167301    -0.00269622     0.00376693     0.02617281    19.37323616     0.02237803     0.24116957  1579.70584466
    22.43500000 11412.98860285  7463.42151404   180.13343865   423.69338783   174.80951606    22.06960993    -0.00269767     0.00376908     0.02618363    19.37315616     0.02237371     0.24112234  1579.64164608
    22.44000000 11415.10700874  7464.29542055   180.24380654   423.66896721   174.75308993    22.07754750    -0.00269912     0.00377123     0.02619445    19.37307616     0.02236940     0.24107510  1579.57744843
    22.44500000 11417.22529253  7465.16904494   180.35421413   423.64455041   174.69666851    22.08548570    -0.00270057     0.00377338     0.02620528    19.37299616     0.02236508     0.24102787  1579.51325170
    22.45000000 11419.34345425  7466.04238724   180.46466140   423.62013742   174.64025179    22.09342454    -0.00270203     0.00377553     0.02621610    19.37291616     0.02236076     0.24098062  1579.44905589
    22.45500000 11421.46149391  7466.91544747   180.57514837   423.59572824   174.58383977    22.10136403    -0.00270348     0.00377769     0.02622693    19.37283616     0.02235644     0.24093338  1579.38486099
    22.46000000 11423.57941154  7467.78822565   180.68567504   423.57132287   174.52743244    22.10930415    -0.00270493     0.00377984     0.02623776    19.37275616     0.02235213     0.24088613  1579.32066700
    22.46500000 11425.69720715  7468.66072180   180.79624142   423.54692131   174.47102980    22.11724492    -0.00270638     0.00378199     0.02624859    19.37267616     0.02234781     0.24083888  1579.25647392
    22.47000000 11427.81488076  7469.53293595   180.90684749   423.52252355   174.41463186    22.12518632    -0.00270784     0.00378414     0.02625942    19.37259616     0.02234349     0.24079162  1579.19228172
    22.47500000 11429.93243239  7470.40486813   181.01749328   423.49812959   174.35823860    22.13312836    -0.00270929     0.00378630     0.02627025    19.37251616     0.02233917     0.24074436  1579.12809042
    22.48000000 11432.04986206  7471.27651835   181.12817878   423.47373943   174.30185004    22.14107104    -0.00271074     0.00378845     0.02628109    19.37243616     0.02233485     0.24069710  1579.06390001
    22.48500000 11434.16716979  7472.14788664   181.23890399   423.44935307   174.24546616    22.14901436    -0.00271220     0.00379061     0.02629192    19.37235616     0.02233053     0.24064983  1578.99971047
    22.49000000 11436.28435560  7473.01897302   181.34966892   423.42497051   174.18908697    22.15695832    -0.00271365     0.00379277     0.02630276    19.37227616     0.02232621     0.24060256  1578.93552181
    22.49500000 11438.40141950  7473.88977751   181.46047358   423.40059173   174.13271246    22.16490291    -0.00271510     0.00379492     0.02631360    19.37219616     0.02232189     0.24055529  1578.87133401
    22.50000000 11440.51836152  7474.76030015   181.57131795   423.37621676   174.07634263    22.17284815    -0.00271656     0.00379708     0.02632445    19.37211616     0.02231757     0.24050801  1578.80714708
    22.50500000 11442.63518167  7475.63054095   181.68220206   423.35184556   174.01997748    22.18079401    -0.00271801     0.00379924     0.02633529    19.37203616     0.02231325     0.24046073  1578.74296100
    22.51000000 11444.75187998  7476.50049993   181.79312589   423.32747816   173.96361701    22.18874052    -0.00271947     0.00380140     0.02634614    19.37195616     0.02230893     0.24041344  1578.67877578
    22.51500000 11446.86845646  7477.37017713   181.90408946   423.30311454   173.90726122    22.19668766    -0.00272093     0.00380356     0.02635699    19.37187616     0.02230461     0.24036615  1578.61459140
    22.52000000 11448.98491113  7478.23957255   182.01509277   423.27875471   173.85091010    22.20463543    -0.00272238     0.00380572     0.02636784    19.37179616     0.02230029     0.24031886  1578.55040785
    22.52500000 11451.10124402  7479.10868623   182.12613582   423.25439866   173.79456366    22.21258385    -0.00272384     0.00380788     0.02637869    19.37171616     0.02229597     0.24027156  1578.48622515
    22.53000000 11453.21745513  7479.97751820   182.23721861   423.23004638   173.73822188    22.22053289    -0.00272530     0.00381004     0.02638954    19.37163616     0.02229164     0.24022426  1578.42204327
    22.53500000 11455.33354449  7480.84606846   182.34834115   423.20569789   173.68188478    22.22848257    -0.00272675     0.00381220     0.02640040    19.37155616     0.02228732     0.24017696  1578.35786221
    22.54000000 11457.44951211  7481.71433705   182.45950344   423.18135316   173.62555234    22.23643289    -0.00272821     0.00381436     0.02641126    19.37147616     0.02228300     0.24012965  1578.29368197
    22.54500000 11459.56535802  7482.58232399   182.57070548   423.15701221   173.56922457    22.24438384    -0.00272967     0.00381652     0.02642212    19.37139616     0.02227867     0.24008234  1578.22950254
    22.55000000 11461.68108224  7483.45002931   182.68194728   423.13267503   173.51290147    22.25233542    -0.00273113     0.00381869     0.02643298    19.37131616     0.02227435     0.24003503  1578.16532392
    22.55500000 11463.79668478  7484.31745302   182.79322884   423.10834162   173.45658302    22.26028763    -0.00273259     0.00382085     0.02644384    19.37123616     0.02227003     0.23998771  1578.10114609
    22.56000000 11465.91216566  7485.18459514   182.90455016   423.08401198   173.40026924    22.26824048    -0.00273405     0.00382302     0.02645471    19.37115616     0.02226570     0.23994039  1578.03696906
    22.56500000 11468.02752491  7486.05145572   183.01591124   423.05968610   173.34396012    22.27619396    -0.00273550     0.00382518     0.02646557    19.37107616     0.02226138     0.23989306  1577.97279282
    22.57000000 11470.14276253  7486.91803475   183.12731210   423.03536398   173.28765566    22.28414807    -0.00273696     0.00382735     0.02647644    19.37099616     0.02225705     0.23984573  1577.90861736
    22.57500000 11472.25787855  7487.78433228   183.23875272   423.01104563   173.23135585    22.29210281    -0.00273842     0.00382951     0.02648731    19.37091616     0.02225273     0.23979840  1577.84444268
    22.58000000 11474.37287299  7488.65034832   183.35023313   422.98673103   173.17506070    22.30005819    -0.00273989     0.00383168     0.02649818    19.37083616     0.02224840     0.23975106  1577.78026877
    22.58500000 11476.48774587  7489.51608289   183.46175331   422.96242018   173.11877020    22.30801419    -0.00274135     0.00383385     0.02650906    19.37075616     0.02224407     0.23970372  1577.71609562
    22.59000000 11478.60249720  7490.38153603   183.57331327   422.93811310   173.06248435    22.31597083    -0.00274281     0.00383602     0.02651993    19.37067616     0.02223975     0.23965638  1577.65192324
    22.59500000 11480.71712701  7491.24670775   183.68491302   422.91380976   173.00620315    22.32392809    -0.00274427     0.00383819     0.02653081    19.37059616     0.02223542     0.23960903  1577.58775161
    22.60000000 11482.83163530  7492.11159807   183.79655255   422.88951017   172.94992660    22.33188599    -0.00274573     0.00384036     0.02654169    19.37051616     0.02223109     0.23956168  1577.52358072
    22.60500000 11484.94602211  7492.97620702   183.90823188   422.86521433   172.89365469    22.33984451    -0.00274719     0.00384253     0.02655257    19.37043616     0.02222677     0.23951433  1577.45941058
    22.61000000 11487.06028745  7493.84053462   184.01995100   422.84092224   172.83738743    22.34780367    -0.00274866     0.00384470     0.02656346    19.37035616     0.02222244     0.23946697  1577.39524118
    22.61500000 11489.17443134  7494.70458090   184.13170991   422.81663389   172.78112481    22.35576345    -0.00275012     0.00384687     0.02657434    19.37027616     0.02221811     0.23941961  1577.33107251
    22.62000000 11491.28845380  7495.56834588   184.24350863   422.79234928   172.72486683    22.36372386    -0.00275158     0.00384904     0.02658523    19.37019616     0.02221378     0.23937224  1577.26690457
    22.62500000 11493.40235484  7496.43182958   184.35534715   422.76806841   172.66861349    22.37168490    -0.00275305     0.00385121     0.02659612    19.37011616     0.02220945     0.23932487  1577.20273734
    22.63000000 11495.51613449  7497.29503202   184.46722548   422.74379128   172.61236479    22.37964656    -0.00275451     0.00385339     0.02660701    19.37003616     0.02220512     0.23927750  1577.13857083
    22.63500000 11497.62979276  7498.15795323   184.57914362   422.71951788   172.55612072    22.38760885    -0.00275597     0.00385556     0.02661790    19.36995616     0.02220079     0.23923012  1577.07440503
    22.64000000 11499.74332967  7499.02059324   184.69110157   422.69524821   172.49988129    22.39557177    -0.00275744     0.00385774     0.02662879    19.36987616     0.02219646     0.23918274  1577.01023993
    22.64500000 11501.85674525  7499.88295205   184.80309934   422.67098228   172.44364649    22.40353532    -0.00275890     0.00385991     0.02663969    19.36979616     0.02219213     0.23913536  1576.94607553
    22.65000000 11503.97003950  7500.74502971   184.91513693   422.64672008   172.38741632    22.41149949    -0.00276037     0.00386209     0.02665059    19.36971616     0.02218780     0.23908797  1576.88191182
    22.65500000 11506.08321246  7501.60682622   185.02721433   422.62246160   172.33119078    22.41946428    -0.00276183     0.00386426     0.02666149    19.36963616     0.02218347     0.23904058  1576.81774879
    22.66000000 11508.19626413  7502.46834162   185.13933157   422.59820685   172.27496986    22.42742970    -0.00276330     0.00386644     0.02667239    19.36955616     0.02217914     0.23899318  1576.75358645
    22.66500000 11510.30919453  7503.32957593   185.25148863   422.57395581   172.21875358    22.43539575    -0.00276477     0.00386862     0.02668329    19.36947616     0.02217481     0.23894578  1576.68942478
    22.67000000 11512.42200369  7504.19052917   185.36368553   422.54970850   172.16254191    22.44336242    -0.00276623     0.00387080     0.02669420    19.36939616     0.02217048     0.23889838  1576.62526378
    22.67500000 11514.53469162  7505.05120136   185.47592226   422.52546491   172.10633487    22.45132972    -0.00276770     0.00387297     0.02670510    19.36931616     0.02216615     0.23885097  1576.56110344
    22.68000000 11516.64725835  7505.91159252   185.58819883   422.50122504   172.05013245    22.45929764    -0.00276917     0.00387515     0.02671601    19.36923616     0.02216181     0.23880356  1576.49694376
    22.68500000 11518.75970388  7506.77170269   185.70051524   422.47698888   171.99393465    22.46726618    -0.00277063     0.00387733     0.02672692    19.36915616     0.02215748     0.23875615  1576.43278474
    22.69000000 11520.87202824  7507.63153188   185.81287149   422.45275643   171.93774146    22.47523534    -0.00277210     0.00387951     0.02673783    19.36907616     0.02215315     0.23870873  1576.36862635
    22.69500000 11522.98423145  7508.49108011   185.92526759   422.42852769   171.88155289    22.48320513    -0.00277357     0.00388170     0.02674875    19.36899616     0.02214881     0.23866131  1576.30446861
    22.70000000 11525.09631352  7509.35034741   186.03770354   422.40430265   171.82536894    22.49117554    -0.00277504     0.00388388     0.02675966    19.36891616     0.02214448     0.23861389  1576.24031151
